DeviceCategory,PremiumPDPPercentage,PremiumCategoryPagePercentage,FilteredBrand,AvgPrice,MinPrice,PremiumInCart,PDPContain35,Target
mobile,1,0,0,180.66666666666666,164,1,0,1
mobile,0.25,0,0,169.45714285714286,89,1,0,1
desktop,0.84615384615384615,0,28,263.29411764705884,89,1,0,1
desktop,1,0.5,4,150.66666666666666,140,1,0,1
mobile,0,0,0,92.86666666666666,69.6,0,0,0
tablet,0.25,0.66666666666666663,4,219.45000000000002,202.8,1,0,1
desktop,1,0,0,264,264,1,0,1
mobile,0,0,0,168.0735294117647,131.25,0,0,0
mobile,0,0.2,14,104.57777777777778,51.2,0,1,0
desktop,0.89473684210526316,0.72222222222222221,0,180.3317073170731,126,1,1,1
mobile,0,0,0,108,108,0,0,0
desktop,1,0,0,356,356,1,0,1
desktop,0,0.25,4,85.4507042253521,71,0,1,0
desktop,0,0,0,53.025454545454551,44.4,0,0,0
mobile,0,0,0,54.5,54,0,0,0
desktop,0,0,0,50.5,48,0,0,0
desktop,1,0.6,2,193.40909090909088,142,1,0,1
desktop,0,0,0,79.541666666666671,54,0,1,0
desktop,1,0,0,118,118,1,0,1
mobile,1,0.625,8,132.79999999999998,85.2,1,0,1
mobile,0,0,0,89,89,0,0,0
desktop,0.33333333333333331,0,2,167.33333333333334,164,1,0,1
desktop,0,0,0,56.8421052631579,48,0,0,0
desktop,0.81818181818181823,0.375,0,205.09491525423724,39,1,1,1
desktop,0.625,0,0,189.99999999999997,167,1,0,1
mobile,0,0,0,88.833333333333329,65,0,1,0
desktop,0.8571428571428571,0,2,150.73684210526315,76,1,0,1
desktop,1,0,14,238,238,1,0,1
desktop,1,0.42857142857142855,0,213.66666666666666,158,1,1,1
desktop,0,0,0,65,65,0,1,0
desktop,0.5,0.66666666666666663,6,264,264,1,0,1
desktop,0.6,0,2,141.28,62.4,1,0,1
mobile,0,0,0,67,67,0,1,0
mobile,0,0,0,51.2,51.2,0,0,0
desktop,0,0,0,58,54,0,0,0
desktop,1,0,0,241,241,1,0,1
desktop,1,0.7,12,203.3,174,1,0,1
desktop,0.8,0.75,0,125.6,75,1,1,1
desktop,1,0,0,147,147,0,0,0
desktop,0,0,0,71.142857142857139,54,0,0,0
mobile,0,0,0,56.666666666666664,55,0,1,0
tablet,0.38095238095238093,0,0,124.45925925925926,40.2,1,0,1
mobile,0,0,0,46,44,0,1,0
mobile,0,0,0,60.399999999999991,0.5,0,1,0
desktop,0,0,0,108,108,0,1,0
mobile,0,0,0,83.16,46.8,0,0,0
desktop,0.5714285714285714,0,0,52.666666666666657,23,0,1,0
desktop,0.14285714285714285,0,0,76.39473684210526,39,0,1,0
mobile,1,0,0,183,183,1,0,1
mobile,0,0,0,80.000000000000014,45,0,0,0
mobile,1,0.84210526315789469,54,252.45,77.4,1,0,1
mobile,0.81818181818181823,0.9,6,165.47368421052627,142,1,1,1
mobile,0,0,0,114,114,0,1,0
mobile,1,0,0,155,155,1,0,1
mobile,1,0,24,213.8,193,1,0,1
mobile,0.7,0.375,14,166.54166666666666,124,1,1,1
desktop,0.33333333333333331,0,0,84.733333333333348,39,0,0,0
mobile,0,0,0,268.8,268.8,1,0,1
desktop,0,0,0,41.4,41.4,0,0,0
mobile,0.625,0.4,2,153.81935483870967,59.4,1,1,1
mobile,0,0,0,86,86,0,1,0
desktop,0,0,0,52.5,46,0,1,0
desktop,0,0,0,46,46,0,1,0
mobile,0.69230769230769229,0.75,0,197.94736842105266,103,1,1,1
mobile,1,1,0,179.71951219512192,146,1,0,1
desktop,1,0.8,24,192.92452830188688,132,1,1,1
desktop,0.92,0.0625,0,155.03846153846158,14,1,1,1
mobile,1,0,0,183,183,1,1,1
mobile,0,0.5,0,50.206666666666663,31.31,0,0,0
mobile,0,0,0,81.375,49,0,0,0
desktop,0,0,0,59,59,0,1,0
mobile,1,0,4,190.53846153846155,179,1,0,1
desktop,1,0,8,196.57142857142858,165,1,0,1
mobile,0.8,0.33333333333333331,2,110.08571428571427,63.6,1,0,1
mobile,0,0,0,78.5,39,0,0,0
mobile,1,0,0,174.88888888888889,52,1,0,1
mobile,1,0,0,156,156,1,0,1
mobile,0,0,0,19,19,0,1,0
desktop,1,0.7,0,208,208,1,0,1
desktop,1,0,0,225,225,1,0,1
desktop,0,0,0,54,54,0,0,0
mobile,0,0,0,69.177777777777777,0.5,0,1,0
desktop,1,0,0,52,52,,0,1
desktop,1,0.8,0,154.23529411764704,31,1,1,1
desktop,0,0,0,44.8,44.8,0,1,0
mobile,0,0.75,0,76.6,45,0,0,0
mobile,0.027777777777777776,0.25,10,60.438205128205126,0.5,0,1,0
mobile,0.5,0,0,99.5,58,0,0,0
mobile,0,0,0,71.2,71.2,0,0,0
mobile,0.66666666666666663,0.4,0,138.2,69,1,0,1
desktop,0,0,0,57.466666666666661,48,0,1,0
desktop,1,0.2,0,143.5,134,1,0,1
desktop,0.5,0,0,165,165,1,0,1
desktop,0,0,0,96,96,0,0,0
desktop,0.66666666666666663,0,2,147.58823529411765,77,1,0,0
desktop,0.375,0,0,104.2962962962963,39,0,0,0
desktop,0,0,0,85.333333333333314,71,0,1,0
desktop,0.54545454545454541,0,0,112.3,64.8,1,0,1
desktop,0,0,0,46,46,0,1,0
desktop,1,0,0,179.75,163,1,0,1
mobile,0,0.5,0,91.142857142857139,65,0,1,0
desktop,1,0.33333333333333331,0,162,146,1,0,1
desktop,1,0.66666666666666663,12,54.472222222222193,14,1,0,1
desktop,0,0,0,58.666666666666664,44,0,1,0
mobile,0.77777777777777779,0.23076923076923078,0,171.5,73,1,1,1
mobile,0,0,0,99.75,57,0,1,0
mobile,0,0,0,57,48,0,0,0
mobile,1,0.35294117647058826,0,130.58571428571429,58.2,1,0,1
mobile,1,0,2,161.23529411764707,143,1,0,1
mobile,1,0,0,90.6,90.6,1,0,1
desktop,0.076923076923076927,0,0,53.760869565217405,48,0,1,0
mobile,1,0,0,200,184,0,0,0
desktop,0.5,0,0,112.625,73,0,0,0
mobile,0.33333333333333331,0,0,84.363636363636374,67,0,1,0
mobile,0,0,0,71.759999999999991,45.6,0,0,0
desktop,0,0,0,59.687999999999995,46.8,0,0,0
mobile,1,0,0,136.45,82.8,1,1,1
mobile,0,0,0,121.8,69.6,0,0,0
desktop,0,0,0,59.333333333333343,0.5,0,1,0
desktop,0,0,0,69.6,69.6,0,0,0
desktop,0.9,0,0,197.76470588235298,176,1,0,1
mobile,1,0.85,18,166.42857142857144,106,1,1,1
desktop,1,0,0,259,259,1,0,1
desktop,1,0,0,119.05714285714286,119,1,0,1
desktop,0,0,0,77,77,0,0,0
tablet,0.83333333333333337,0,8,63.92537313432836,23,1,1,1
mobile,0,0,0,53.7,21.6,0,1,0
desktop,0,0,0,86,86,0,1,0
mobile,0.5,0,0,148.5,108,0,0,0
desktop,1,0.66666666666666663,14,305.20000000000005,214,1,1,1
desktop,1,0,0,87,87,1,0,1
mobile,1,0.8,12,141.04,63.6,1,1,1
desktop,0.33333333333333331,0,0,91.4,74,1,0,1
desktop,0,0,0,62.999999999999993,52,0,1,0
mobile,1,0.83333333333333337,42,160.79999999999998,99.6,1,1,1
mobile,1,0,0,112.8,112.8,1,0,1
desktop,0,0,0,56.4,56.4,0,0,0
mobile,0,0,0,108.25,108,0,0,0
desktop,0,0,0,45.6,45.6,0,0,0
desktop,1,0,0,182.5,176,1,0,1
mobile,0,0,0,93.5,89,0,1,0
mobile,0,1,0,92.2,77,,1,0
desktop,0.96666666666666667,0.55555555555555558,10,320.76666666666654,167,1,0,1
mobile,1,0,0,176,144,1,0,1
mobile,0,0.05,0,86.6,48,0,0,0
mobile,1,0.81818181818181823,14,279.90000000000003,142.8,1,0,1
desktop,0,0,0,50.284848484848482,0.5,0,0,0
desktop,0,0,0,55,55,0,0,0
tablet,0,0,0,118,118,0,0,0
desktop,1,0,0,184,184,,0,1
desktop,0,0,0,67,67,,1,0
mobile,0,0,0,61.599999999999994,55,0,1,0
desktop,1,0,0,163,163,1,0,1
mobile,0.4,0.33333333333333331,12,119.11111111111111,76,0,1,0
mobile,0.2,0,0,102.44444444444444,50,0,1,0
mobile,0,0,0,84,58,0,0,0
desktop,1,0,0,89.920000000000016,49.8,1,0,1
mobile,0.5,0,0,143.45,88.8,1,0,1
desktop,1,0,0,295,295,1,0,1
desktop,0.73076923076923073,0.42857142857142855,16,200.69230769230782,89,1,1,1
mobile,0.125,0,0,83.92,37.17,1,1,0
desktop,1,1,0,381,381,1,0,1
mobile,0.75,0,0,191.6,176,1,0,1
mobile,0,0,0,104,104,0,0,0
desktop,0.8571428571428571,0,0,174.28571428571428,174,1,1,1
desktop,0.75,0.75,0,152.83333333333334,104,1,1,1
desktop,0,0,0,59.25,58,0,1,0
desktop,0.90909090909090906,1,2,139.20000000000002,112,1,0,1
mobile,1,0,0,39,39,1,0,1
desktop,1,0.33333333333333331,0,201,201,1,1,1
mobile,1,0,0,99.6,99.6,1,0,1
mobile,1,0,0,134.75,103,1,0,1
desktop,0,0,0,55,55,0,0,0
mobile,0,0,0,68.111111111111114,39,0,0,0
mobile,0,0,0,64,39,0,1,0
desktop,0,0,0,135,135,0,0,0
mobile,0,0,0,39,39,0,0,0
desktop,1,0,0,172,172,1,0,1
mobile,0.375,0.6,0,118.11111111111111,59,1,1,1
desktop,0,0.5,2,92.8,69.6,0,0,0
desktop,0,0,0,79.473684210526315,65,0,1,0
desktop,0.875,1,0,173.17021276595739,111,1,1,1
desktop,1,0.16666666666666666,0,124,124,1,0,1
desktop,0,0,0,48,48,0,0,0
desktop,0,0,0,69.870967741935473,61,0,1,0
mobile,0.27272727272727271,0,4,138.37894736842105,66.6,0,1,0
mobile,0,0,0,74.285714285714292,52,0,0,0
desktop,0,0,0,179.14285714285714,136,1,0,1
mobile,1,1,0,165,165,1,0,1
desktop,0,0,0,62.64,58.8,0,0,0
desktop,0.33333333333333331,0.1111111111111111,6,117.6,58.8,1,1,1
desktop,1,0,0,260,260,1,0,1
desktop,0.66666666666666663,0.33333333333333331,0,174.15941176470588,106.51,1,0,1
desktop,1,0.75,0,200.22222222222226,164,1,0,1
mobile,0.5,0,0,120.6,106.2,0,0,0
desktop,0,0,0,44.8,44.8,0,1,0
desktop,1,0,0,109.2,109.2,1,0,1
desktop,1,0.8,2,191.5,174,1,0,1
mobile,0,0,0,90.323809523809544,45,0,1,0
mobile,0,0,0,93.324999999999989,39.6,0,0,0
mobile,1,0,0,125,97,1,0,1
mobile,0.75,0,0,162.21428571428572,112,1,1,1
mobile,1,1,0,174.82608695652169,135,1,0,1
mobile,1,1,0,252,252,1,0,1
desktop,1,1,0,179,179,1,0,1
mobile,1,1,0,156.33333333333334,143,1,0,1
desktop,1,0,6,126,126,1,0,1
desktop,1,0.9285714285714286,0,168.13684210526316,90.6,1,1,1
desktop,0,0,0,75,75,0,1,0
desktop,0,0,0,66,55,0,0,0
mobile,0,0,0,62.444444444444443,58,0,1,0
mobile,1,1,0,168.2,142,1,1,1
desktop,0.66666666666666663,1,0,180.85714285714286,173,1,0,1
mobile,0,0,0,46.8,46.8,0,0,0
mobile,0.6,0,0,185.92857142857142,160,1,1,1
desktop,0.875,0.5,0,159.43617021276597,138,1,0,1
mobile,0.75,0.5,0,154.08823529411771,138,1,0,1
mobile,0,0,0,45.08,29.4,0,0,0
mobile,1,0.5,0,116,116,1,0,1
desktop,1,0,2,165,165,1,0,1
desktop,0,0,0,80.16,71.2,0,0,0
desktop,1,1,0,163,163,1,0,1
desktop,1,0,0,203.2,108,1,0,1
desktop,0.75,0.3,4,168.29250000000002,49.17,1,0,1
desktop,0.7857142857142857,0.125,0,120.68181818181817,56,1,1,1
desktop,1,0,0,226,226,1,0,1
desktop,0,0,0,65,65,0,1,0
desktop,1,0.6,0,105.46153846153847,71,1,0,1
desktop,0,0,0,77,77,0,0,0
desktop,0.875,0.33333333333333331,16,184.56315789473686,152.4,1,1,1
desktop,0,0,0,57.179999999999993,51,0,0,0
desktop,0.66666666666666663,0,2,93.2,45.6,1,1,1
desktop,0,0,0,68.723076923076917,46.8,0,1,0
desktop,1,0,0,165,165,1,0,1
mobile,0,0,0,49,49,0,0,0
tablet,0,0,0,58.5,39,0,0,0
desktop,0,0,0,59,59,0,0,0
mobile,0.5,0,0,165,165,1,0,1
mobile,0,1,0,104,104,0,1,0
mobile,0.90909090909090906,0.4,2,149.59041666666667,37.17,1,0,1
desktop,0,0,0,95,89,0,1,0
mobile,0,0,0,86.87058823529415,46.8,0,1,0
mobile,1,1,6,192,192,1,0,1
desktop,0,0,0,70.333333333333329,52,0,1,0
desktop,1,0,0,92.565217391304344,89,1,0,1
desktop,0,0,0,32.057142857142857,19,0,1,0
mobile,1,0,0,144.33333333333334,122,1,0,1
desktop,0.5,1,0,208,208,1,0,1
mobile,1,0,0,189.5,172,1,0,1
desktop,0.9,0.33333333333333331,2,170.01999999999998,117,1,1,1
desktop,1,0,0,152.5,138,1,0,1
desktop,0,0,0,118,118,0,0,0
mobile,0,1,0,89,89,0,0,0
desktop,1,0.2,0,176.86666666666662,122,1,0,1
mobile,0.8571428571428571,0.66666666666666663,30,355.18181818181824,231,1,0,1
mobile,1,0,0,159.66666666666666,144,1,0,1
desktop,0.33333333333333331,0.33333333333333331,6,88.4,66,0,0,0
desktop,0.88235294117647056,0.4,0,158.25093632958794,135,1,0,1
desktop,0.75,0.6,0,154.5,67,1,1,1
desktop,1,1,0,414,414,1,0,1
mobile,1,0,0,93.6,70.2,1,0,1
desktop,0,0,0,59,59,0,1,0
desktop,0,0,0,75,75,0,0,0
desktop,1,0,0,105.14285714285714,96,1,1,1
desktop,0,0,0,64.2,55,0,1,0
tablet,1,0.89473684210526316,24,208.36842105263159,148,1,0,1
desktop,1,0,0,121,97,1,0,1
desktop,0,0,0,55.8,55.8,0,0,0
desktop,0,0,0,118,118,,0,0
mobile,1,0,2,277,277,1,0,1
desktop,1,0,0,163,163,1,0,1
mobile,0.25,0,0,89.08,46.8,0,1,0
desktop,0.2857142857142857,0,2,11,11,1,0,1
desktop,0.66666666666666663,0.66666666666666663,6,136.33333333333334,124,1,0,1
mobile,0,0,0,89,89,0,0,0
desktop,0.72727272727272729,0.77777777777777779,0,80.35135135135134,47,1,0,1
desktop,0,0,0,92.8,69.6,0,0,0
mobile,1,0,0,140,140,1,0,1
desktop,0,0,0,58.5,55,0,0,0
mobile,1,0,0,176,176,1,0,1
mobile,0,0,0,100.88000000000001,74,0,0,0
desktop,0.63636363636363635,0,0,77.929411764705875,32.8,1,1,1
desktop,1,1,0,172,165,1,0,1
desktop,0.26666666666666666,0,0,104.45301204819276,47,0,1,0
mobile,0,1,0,89,89,0,0,0
mobile,0.76923076923076927,0,0,135.83333333333334,86,1,0,1
desktop,0,0,0,125.375,58,0,0,0
desktop,1,0,0,138,138,1,0,1
desktop,0.8666666666666667,0.88888888888888884,0,244.76744186046511,45,1,1,1
mobile,0,0,0,83.333333333333329,74,0,1,0
desktop,0,0.2,0,62.6,47.2,0,1,0
mobile,0.8571428571428571,0.33333333333333331,30,291.51428571428568,159.6,1,0,1
desktop,1,0.42857142857142855,2,267.7,176,1,1,1
desktop,0,0,0,65.17,37.17,0,0,0
desktop,0,0,0,62.25,39,0,1,0
mobile,1,0.75,40,249.79200000000003,115,1,1,1
mobile,1,0,12,157.33333333333334,118,1,0,1
desktop,1,0.625,2,183,183,1,1,1
desktop,0,0,0,64.2,55,0,0,0
desktop,1,1,0,162,162,1,0,1
mobile,0,0,0,62.666666666666664,47,0,1,0
desktop,0.25,0.6,2,101.13,46.51,1,0,1
mobile,0,0,0,50.682352941176475,32.8,0,1,0
desktop,0.66666666666666663,0,0,206.66666666666666,195,1,0,1
mobile,0.33333333333333331,0,0,98,58,0,0,0
desktop,0.5,0,0,169.75,55,1,1,1
desktop,0,0,0,104,104,0,1,0
mobile,1,0,0,153.33333333333334,148,1,0,1
mobile,0,0,0,89.288055555555559,37.17,0,1,0
mobile,0.875,0,0,158.56666666666666,56.4,1,1,1
mobile,1,0.25,0,121.5,63,1,0,1
desktop,0,0,0,66.5,59,0,1,0
mobile,1,1,8,140,140,1,0,1
desktop,0,0,0,77,77,0,0,0
desktop,1,0,0,313,313,1,0,1
mobile,0,0,0,74,74,,0,0
desktop,0,0,0,54.666666666666664,48,0,0,0
mobile,1,1,0,153.6,153.6,1,0,1
desktop,1,0.53846153846153844,0,197.60869565217394,79,1,0,1
desktop,1,0,0,117,117,1,0,1
mobile,0,0,0,97.84615384615384,75,0,1,0
desktop,1,0,0,248,248,1,0,1
desktop,0,0,0,51.2,51.2,0,0,0
desktop,0,0,0,49.8,49.8,0,0,0
desktop,0.33333333333333331,0,0,95.555555555555557,71,0,0,0
desktop,0.7142857142857143,0.5625,14,234.24384615384616,105.17,1,0,1
desktop,0,0,0,108,108,0,0,0
desktop,0,0,0,35.833333333333336,19,0,1,0
mobile,0.0625,0.071428571428571425,0,85.513513513513516,66,0,1,0
desktop,0,0,0,89.571428571428569,65,0,1,0
mobile,0,0,0,59,59,,1,0
desktop,0,0,0,127.19999999999999,69.6,0,0,0
mobile,0,0,0,50,50,0,0,0
desktop,0,0,0,82,70,0,1,0
desktop,0,0,0,60.6,55,0,1,0
desktop,0.5714285714285714,0,2,139.0142180094785,13,1,0,1
desktop,1,1,14,217.79166666666669,186.6,1,0,1
mobile,0,0,0,66.25,54,0,1,0
mobile,0,1,0,115,115,0,0,1
desktop,1,0,4,214.375,175,1,0,1
desktop,0.75,0,4,154.34782608695653,122,1,0,1
mobile,0,0,0,46,46,0,1,0
mobile,1,0,0,191.2,143.4,1,0,1
mobile,1,0,0,252,252,1,0,1
mobile,1,0.6,0,220.12,142.8,1,1,1
desktop,0.875,0.2857142857142857,0,134.59375,124,1,0,1
desktop,0.043478260869565216,0,0,50.561111111111117,18.8,0,1,0
mobile,0.5,0.27272727272727271,0,177.42950819672129,19,1,1,0
mobile,0,0,0,68.17625,19,0,1,0
mobile,0,0,0,58,58,0,0,0
desktop,0.95652173913043481,0.066666666666666666,2,149.28571428571428,69,0,1,0
tablet,0.5,0,0,131,77,0,0,0
mobile,0.66666666666666663,0,0,141.76923076923077,76,1,1,1
mobile,0.77419354838709675,0.7142857142857143,36,159.0834951456311,47,0,1,0
mobile,0,0,0,20.8,20.8,0,1,0
desktop,0,0,0,75,75,0,0,0
mobile,0.33333333333333331,0,0,147.27777777777777,96,1,1,0
mobile,0,0,0,72.25,55,0,0,0
desktop,0,0,0,50,50,0,0,0
desktop,0,0.2857142857142857,6,70.666666666666686,54,0,0,0
mobile,0.75,0.5,0,121.31818181818181,52,0,0,0
mobile,0.33333333333333331,0.5,0,100.75,49,0,0,0
desktop,1,0.8571428571428571,46,170.46875,97,1,1,1
tablet,0,0,0,53.333333333333336,48,0,1,0
mobile,0,0,0,69.5,45,0,0,0
desktop,0.23076923076923078,0.33333333333333331,0,119.66285714285715,49.6,0,0,0
desktop,1,0.5,2,151.6,8,,0,1
mobile,0.5,0,0,172,172,1,0,1
mobile,0,0.22222222222222221,8,91.6923076923077,74,0,1,0
desktop,0.33333333333333331,0.14285714285714285,0,85.466666666666669,51.2,0,0,0
desktop,1,0,0,342,342,1,0,1
mobile,0,0,0,54,54,0,0,0
desktop,0,0,0,97.285714285714292,77,0,0,0
mobile,0.66666666666666663,0,0,158.33333333333334,109,0,0,0
desktop,1,0,0,230,230,1,0,1
mobile,0,0,0,56.733333333333341,39,0,0,0
mobile,1,1,0,142,142,1,0,1
mobile,1,0.75,2,278.64444444444439,169.8,1,0,1
desktop,0,0,0,64.5,49,0,0,0
desktop,0,0,0,75,75,0,1,0
mobile,0.2,0.1111111111111111,0,71.28,45,0,1,0
mobile,0,1,0,80,71,0,0,0
desktop,0,0,0,54,48,0,1,0
desktop,0.5714285714285714,0,0,163.448275862069,83,1,0,1
mobile,0,0,0,86,86,0,1,0
desktop,0,0,0,57,57,0,1,0
mobile,0.84848484848484851,0.96875,18,345.80454545454552,175.8,1,1,1
mobile,1,0.76923076923076927,2,138.3,90.6,1,1,1
mobile,0,0,0,52.692307692307693,39,0,1,0
desktop,0,0,0,40.333333333333329,19,0,0,0
mobile,0,0,0,92.5,76,0,1,0
mobile,1,0.88888888888888884,18,189.48888888888888,143.4,1,0,1
desktop,0,0,0,83,83,0,0,0
desktop,1,1,0,129,129,1,0,1
desktop,0.5,0.5,0,101.20000000000002,32.8,1,1,1
desktop,1,0.33333333333333331,4,160.5,142,1,0,1
desktop,1,0.87179487179487181,0,262.46086956521742,176,1,0,1
mobile,0.5,0,0,230,230,,1,1
mobile,0.5,0,2,196,196,1,0,1
mobile,0.6,0.083333333333333329,0,85.44,49,1,0,1
mobile,1,1,2,192.41860465116281,112,1,1,1
mobile,0,0.22222222222222221,0,70.008571428571443,37.17,0,1,0
mobile,0.2,0,0,84.615384615384613,48,0,0,0
mobile,1,1,0,162.69411764705879,148.8,1,1,1
mobile,0,1,0,102.77,31.31,0,0,0
mobile,0,0,0,90.111111111111114,75,,1,0
desktop,1,0,0,266.37500000000006,106,1,0,1
mobile,0.05,0,0,67.890909090909091,19.2,,1,0
desktop,0.8,0.25,0,159.92682926829266,59,1,0,1
desktop,0,0,0,85,85,0,1,0
mobile,0,0.875,0,76.333333333333343,50,0,1,0
mobile,0.25,0,0,90.285714285714278,69,0,1,0
mobile,0.1111111111111111,0,0,97,74,0,1,0
mobile,0,0.6,0,99.05217391304349,44.4,0,1,0
desktop,1,0,0,93,93,1,1,1
mobile,1,1,0,208,208,1,0,1
desktop,1,0,0,182,182,1,0,1
mobile,0,0,0,58.2,58,0,1,0
mobile,1,0.6097560975609756,0,172.97142857142862,52,1,0,1
mobile,0.66666666666666663,0,0,168.23076923076923,135,1,0,1
desktop,0.6785714285714286,0.071428571428571425,0,148.94117647058823,90,1,1,1
desktop,0,0,0,39.552903225806439,23.88,0,1,0
desktop,0.4,0,0,75.2829268292683,44,1,0,0
desktop,0.66666666666666663,0.4,0,164.33333333333331,140,1,0,1
desktop,0.7142857142857143,0.19047619047619047,4,72.200000000000017,20,1,1,1
desktop,0,0,0,66,66,0,0,0
desktop,0.5,0.16666666666666666,0,148.61290322580646,55,1,1,1
desktop,1,0,0,94.8,94.8,1,1,1
mobile,1,0,0,91.6,89,0,0,0
mobile,1,0.5,2,145,122,1,0,1
desktop,0.8,0.7142857142857143,24,230,193,1,0,1
desktop,1,0.4,4,179.28571428571428,175,1,0,1
desktop,0,0,0,58,58,0,0,0
desktop,0,0,0,59,59,0,0,0
desktop,0,0,0,44.8,44.8,0,1,0
mobile,1,0,0,70.2,70.2,1,0,1
mobile,1,0.9,4,165.58823529411765,128,1,0,1
desktop,1,0,2,106,106,1,1,1
mobile,0.44444444444444442,0.625,0,139.17523809523809,74,1,1,1
mobile,0,0,0,49,49,0,0,0
mobile,0.5,0,0,162,162,1,0,1
mobile,0,0,0,118,118,0,0,0
tablet,0,0,0,60.9,46.8,0,1,0
mobile,0,0,0,119,119,0,0,0
desktop,0.5,0,0,138,138,1,0,1
desktop,0.5,0,0,199,199,1,1,1
desktop,0,0,0,24.2,19,0,1,0
mobile,0.875,0.7,10,178.16129032258064,158,1,1,1
mobile,0.75,0.2,2,151.66666666666669,135,1,0,1
mobile,1,1,0,175,175,1,0,1
desktop,1,0,0,196.75,167,1,0,1
desktop,0,0,0,117.05454545454545,55.2,0,1,0
mobile,0.782608695652174,0.047619047619047616,0,121.96176470588236,46.8,1,1,1
desktop,0,0,0,39.609523809523814,32.8,0,1,0
mobile,1,0,0,196.8,196.8,1,0,1
mobile,0.75,0.6,0,161.3775,102.51,1,0,1
mobile,0,0,0,59,59,0,1,0
mobile,0.88888888888888884,1,0,182.16666666666666,163,1,0,1
desktop,0,0,0,89.134328358208947,86,0,1,0
mobile,0,0,0,64.733333333333334,50,0,1,0
mobile,1,0.66666666666666663,0,190.4,190.4,1,0,1
desktop,0,0,0,58,58,,0,0
desktop,0,0,0,55,46,0,1,0
desktop,0.66666666666666663,0.375,0,144.08571428571426,58.8,1,1,1
mobile,0,0,0,104,104,0,0,0
desktop,1,0,0,131,131,1,0,1
desktop,0,0,0,50.5,46,0,1,0
mobile,0.7142857142857143,0.1,0,158.55172413793102,71,1,1,0
desktop,1,1,0,165,165,1,0,1
mobile,1,0,0,140.5,138,1,0,1
desktop,0,0,0,64,58,0,0,0
desktop,1,0.72,14,226.82978723404258,132,1,0,1
desktop,1,1,0,159.90476190476193,138,1,0,1
tablet,0.625,0,0,215.93684210526314,87,1,0,1
mobile,1,0,0,94.8,94.8,1,0,1
desktop,0,0,0,78,67,0,1,0
desktop,1,1,0,165.55555555555554,163,1,0,1
mobile,1,0,0,100.2,100.2,1,1,1
desktop,1,0.8,26,164.06666666666669,116,1,1,1
tablet,0,0,0,80.440000000000012,45,0,0,0
desktop,0.38461538461538464,0,0,54.275862068965523,11,1,1,0
mobile,1,0,0,203.42857142857142,187,1,0,1
mobile,1,0,0,175.37500000000003,160,1,1,1
mobile,0.8,1,0,209.3,104,1,1,1
mobile,1,0,0,232,128,1,0,1
mobile,0.2,0,0,69.138461538461527,20.8,0,1,0
mobile,1,1,0,147,112,1,0,1
mobile,1,0.5714285714285714,0,174.58620689655174,160,1,1,1
desktop,0,0,0,59,59,0,1,0
desktop,1,0,2,264,264,1,0,1
mobile,1,0.5714285714285714,12,158.375,96,1,0,1
mobile,0,1,0,84.5,75,0,1,0
mobile,0.55,0,0,123.97391304347825,44.4,1,1,1
mobile,0,0,0,19,19,0,1,0
mobile,0.33333333333333331,0,0,151.83333333333331,138,1,0,1
mobile,0,0,0,53,48,0,0,0
mobile,0,0,4,68.333333333333329,66,0,0,0
mobile,0.8571428571428571,0,0,146.71428571428572,83,1,0,1
desktop,1,0,0,138,138,1,0,1
mobile,1,0,0,108,106,1,0,1
mobile,0.94444444444444442,0.095238095238095233,0,178.72972972972974,104,1,0,1
mobile,0.22727272727272727,0.095238095238095233,0,110.00000000000001,54,1,0,0
mobile,1,0,0,174,174,1,0,1
desktop,1,0.33333333333333331,0,160,142,1,0,1
desktop,0.33333333333333331,0,0,123.27272727272727,44,0,1,0
desktop,0.7142857142857143,0.5625,26,195.68253968253973,142,1,0,1
desktop,0.8,0.33333333333333331,6,172.78723404255317,143,1,0,1
desktop,0.090909090909090912,0,0,90.284848484848467,44.4,0,1,0
mobile,0.4,0,0,131.30434782608697,118,1,0,0
desktop,0,0.16666666666666666,2,93.8775,77,0,0,0
desktop,1,0.8,0,267.33333333333331,193,1,1,1
desktop,1,0,0,93.960000000000008,84.6,1,0,1
desktop,0,0,0,53.723076923076924,19.2,0,1,0
desktop,0,0,0,49.8,46.8,0,0,0
desktop,0,0,2,80.933333333333337,45.6,0,1,0
mobile,1,0,0,193,193,1,0,1
desktop,0,0,0,32.8,32.8,0,1,0
desktop,1,0,0,176.11111111111111,165,1,0,1
desktop,0,0,4,65,55,0,1,0
mobile,1,0,0,89.92,67.2,1,0,1
desktop,0,0,0,54,54,0,0,0
mobile,1,0,0,51,51,1,0,1
mobile,0,0,0,72.857142857142861,54,0,1,0
mobile,0.73684210526315785,0,0,188.91111111111113,90.6,1,1,1
desktop,0,0,0,46.8,46.8,1,0,0
desktop,0,0,0,48,48,0,0,0
desktop,0.8,0.4,2,172.41025641025638,156,1,0,1
desktop,0.4375,0,0,85.495625,38,1,1,1
desktop,1,0,0,158,158,1,0,1
mobile,0,0,0,55,55,0,0,0
mobile,0,0,0,96,96,,0,0
desktop,1,0,0,329,329,1,0,1
mobile,0,0,0,55.904761904761912,48,0,1,0
mobile,0,0,0,71.866666666666674,58.8,0,0,0
mobile,1,0,28,178.68888888888881,70.8,1,1,1
desktop,1,1,0,271,263,1,0,1
mobile,0.45833333333333331,0,0,88.427586206896535,39,1,0,1
